Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
22 01 2018 20:20,2164.32690429687,11.4187002182006,3401.07489374669,10.5410900115966
22 01 2018 20:30,2066.59204101562,11.1361598968505,3318.42683563496,10.110179901123
22 01 2018 20:40,2041.22302246093,11.1035404205322,3307.78685638779,11.2868995666503
22 01 2018 20:50,2067.248046875,11.143250465393,3320.70874530893,10.7827701568603
22 01 2018 21:00,2125.26196289062,11.35791015625,3384.69611342134,10.6237602233886
22 01 2018 21:10,2034.32299804687,10.5971403121948,3110.85503541409,10.3628902435302
22 01 2018 21:20,2053.8310546875,10.9959802627563,3271.02091232992,9.97141456604003
22 01 2018 21:30,2289.333984375,13.5425195693969,3600,9.68595314025878
22 01 2018 21:40,630.113586425781,9.88767910003662,2720.26301602107,14.3303098678588
22 01 2018 21:50,0,8.96021461486816,2118.37511316451,16.119140625
22 01 2018 22:00,0,8.75400829315185,1986.77852844457,16.7270698547363
22 01 2018 22:10,0,8.92861366271972,2098.0766618926,13.245789527893
22 01 2018 22:20,0,8.7220401763916,1966.57521351883,16.7137107849121
22 01 2018 22:30,0,8.10025596618652,1587.92122260642,19.3872699737548
22 01 2018 22:40,0,8.65168952941894,1922.32572536744,15.3783102035522
22 01 2018 22:50,0,8.73900699615478,1977.29073792852,11.0657396316528
22 01 2018 23:00,0,7.90551280975341,1476.36089522829,17.2473106384277
22 01 2018 23:10,0,8.16013813018798,1622.99114057172,14.4426898956298
22 01 2018 23:20,0,8.22140026092529,1659.21701890714,16.2912502288818
22 01 2018 23:30,0,8.38118839263916,1755.25322292478,12.4711503982543
22 01 2018 23:40,0,8.00315189361572,1531.80218028888,16.7429790496826
22 01 2018 23:50,0,8.30552196502685,1709.50668765758,16.6650390625
23 01 2018 00:00,0,9.68226146697998,2578.17667449647,18.4932708740234
23 01 2018 00:10,360.962585449218,13.0491199493408,3600,18.755630493164
23 01 2018 00:20,331.209503173828,13.3354797363281,3600,18.4880294799804
23 01 2018 00:30,340.059295654296,14.2972803115844,3600,17.9937496185302
23 01 2018 00:40,358.344696044921,13.7460203170776,3600,17.806640625
23 01 2018 00:50,413.465911865234,14.5828304290771,3600,18.7045497894287
23 01 2018 01:00,756.322021484375,12.5420598983764,3582.14115828257,19.0534191131591
23 01 2018 01:10,926.447814941406,13.1988697052001,3600,18.9457702636718
23 01 2018 01:20,1257.24304199218,14.7348403930664,3600,17.7624206542968
23 01 2018 01:30,1090.69494628906,13.071660041809,3600,18.833360671997
23 01 2018 01:40,1268.16394042968,13.9810400009155,3600,17.8300704956054
23 01 2018 01:50,1445.63000488281,14.6004295349121,3600,17.7923107147216
23 01 2018 02:00,1246.25500488281,13.0334396362304,3600,18.5041007995605
23 01 2018 02:10,1611.93395996093,14.6309995651245,3600,17.8593006134033
23 01 2018 02:20,1519.74304199218,13.6587200164794,3600,17.039400100708
23 01 2018 02:30,1703.2939453125,14.6429996490478,3600,17.4283790588378
23 01 2018 02:40,1628.53198242187,13.9050798416137,3600,17.5814304351806
23 01 2018 02:50,1582.06201171875,13.3831796646118,3600,17.502269744873
23 01 2018 03:00,1602.22595214843,13.1128101348876,3600,17.6602096557617
23 01 2018 03:10,1623.57897949218,13.8948202133178,3600,17.1517505645751
23 01 2018 03:20,1645.00695800781,13.7957096099853,3600,17.1441001892089
23 01 2018 03:30,1557.42504882812,11.4958801269531,3420.80022938523,15.8532800674438
23 01 2018 03:40,1335.75305175781,11.5314502716064,3429.49514768058,13.9914798736572
23 01 2018 03:50,919.691711425781,10.8293600082397,3208.80745386382,12.1935195922851
23 01 2018 04:00,124.881401062011,8.68379402160644,1942.48206066745,11.8968296051025
23 01 2018 04:10,0,7.85123777389526,1445.99238835278,13.5303497314453
23 01 2018 04:20,0,7.83085012435913,1434.67073898527,11.0045900344848
23 01 2018 04:30,0,7.85985422134399,1450.79148199126,11.594630241394
23 01 2018 04:40,0,7.09462594985961,1059.16089220567,12.6519498825073
23 01 2018 04:50,0,7.96772384643554,1511.56796150956,14.6259803771972
23 01 2018 05:00,0,8.4565315246582,1801.2571951077,14.9718599319458
23 01 2018 05:10,0,7.92181921005249,1485.54860894492,16.3829593658447
23 01 2018 05:20,0,8.27254962921142,1689.72183578922,17.3810501098632
23 01 2018 05:30,0,7.62280893325805,1321.96504964512,25.555419921875
23 01 2018 05:40,0,7.78396797180175,1408.81814628866,23.3292808532714
23 01 2018 05:50,0,8.01678276062011,1539.62211512014,19.7489204406738
23 01 2018 06:00,0,8.96405887603759,2120.84736238423,24.6913795471191
23 01 2018 06:10,0,7.57486581802368,1296.75736705766,29.2523002624511
23 01 2018 06:20,0,7.32102298736572,1167.30960124355,26.5514602661132
23 01 2018 06:30,0,7.28021001815795,1147.28871487636,26.1190490722656
23 01 2018 06:40,0,7.51073694229125,1263.51222680365,28.1735591888427
23 01 2018 06:50,0,6.77464818954467,917.689768647932,26.6590404510498
23 01 2018 07:00,0,7.38744688034057,1200.40727871551,26.870319366455
23 01 2018 07:10,0,8.68585109710693,1943.77570450813,27.1648807525634
23 01 2018 07:20,0,8.06414318084716,1566.94007955476,29.4704895019531
23 01 2018 07:30,0,8.23845195770263,1669.36073661303,28.1963691711425
23 01 2018 07:40,0,8.26156044006347,1683.14863379735,30.7629108428955
23 01 2018 07:50,35.715518951416,8.41508865356445,1775.89819469713,31.2916107177734
23 01 2018 08:00,187.618103027343,10.9185695648193,3242.92739175305,22.4667797088623
23 01 2018 08:10,193.35530090332,10.2925796508789,2961.00601117831,24.509199142456
23 01 2018 08:20,172.922698974609,9.7607717514038,2634.15690710322,24.4146194458007
23 01 2018 08:30,261.980590820312,10.5749797821044,3100.79220826264,23.7484302520751
23 01 2018 08:40,155.7958984375,9.35851955413818,2377.19410354324,23.3566493988037
23 01 2018 08:50,121.010398864746,8.43222904205322,1786.37057511023,24.3038501739501
23 01 2018 09:00,151.622100830078,8.52264976501464,1841.97916711166,22.7741794586181
23 01 2018 09:10,263.114685058593,9.7986831665039,2660.44001266753,22.9170398712158
23 01 2018 09:20,269.465698242187,9.89809703826904,2727.09638236781,23.6632003784179
23 01 2018 09:30,146.92919921875,8.29679584503173,1704.26160416832,25.0993900299072
23 01 2018 09:40,175.74690246582,8.59385108947753,1886.17616663223,25.6650009155273
23 01 2018 09:50,206.819595336914,8.69769477844238,1951.22883314337,24.047679901123
23 01 2018 10:00,11.4660701751708,5.23081302642822,394.792761567768,25.5908107757568
23 01 2018 10:10,0,5.07171487808227,353.81497082607,26.7584209442138
23 01 2018 10:20,91.6740264892578,8.52394294738769,1842.77876867609,15.9293098449707
23 01 2018 10:30,151.334594726562,8.14893913269042,1616.40649069642,19.4518203735351
23 01 2018 10:40,205.846603393554,8.56748962402343,1869.77250485706,18.5785198211669
23 01 2018 10:50,5.4643530845642,6.91337776184082,977.466480794157,18.8703804016113
23 01 2018 11:00,11.1063299179077,7.38992595672607,1201.6550504807,14.2574796676635
23 01 2018 11:10,179.070693969726,8.59488677978515,1886.82157832327,12.340160369873
23 01 2018 11:20,249.047393798828,9.20865440368652,2279.27631409254,12.2039604187011
23 01 2018 11:30,285.799011230468,9.42768955230712,2422.53014652712,12.0467500686645
23 01 2018 11:40,272.699798583984,8.68530654907226,1943.43322695794,13.2429599761962
23 01 2018 11:50,320.362396240234,9.2457103729248,2303.44030566201,11.228099822998
23 01 2018 12:00,267.157287597656,8.67272663116455,1935.52644182327,14.2400102615356
23 01 2018 12:10,202.496307373046,7.9563570022583,1505.10402460075,19.3470001220703
23 01 2018 12:20,340.409301757812,8.93351459503173,2101.22184535132,20.5672492980957
23 01 2018 12:30,301.866394042968,8.32735157012939,1722.6560658396,23.314640045166
23 01 2018 12:40,243.318801879882,7.89266014099121,1469.13976714296,21.9738597869873
23 01 2018 12:50,349.315185546875,9.26482486724853,2315.91799955447,21.0527591705322
23 01 2018 13:00,240.053497314453,8.12932300567626,1604.90144597972,23.072919845581
23 01 2018 13:10,383.754791259765,9.68026161193847,2576.72306014568,22.1053104400634
23 01 2018 13:20,419.884613037109,9.88712978363037,2719.90172945873,26.4549598693847
23 01 2018 13:30,336.126403808593,8.47900867462158,1815.06503439744,25.1299705505371
23 01 2018 13:40,340.555114746093,8.78726387023925,2007.85592437558,26.4622993469238
23 01 2018 13:50,298.947509765625,8.06400966644287,1566.86274897078,28.547550201416
23 01 2018 14:00,309.944213867187,8.1800947189331,1634.75405964315,27.4116096496582
23 01 2018 14:10,409.492614746093,8.92230415344238,2094.02909861957,27.1777801513671
23 01 2018 14:20,467.788513183593,9.44717407226562,2435.31269641682,28.5717906951904
23 01 2018 14:30,388.260589599609,8.28607463836669,1697.82618318845,27.6763000488281
23 01 2018 14:40,328.168304443359,8.38947391510009,1760.29068404265,29.7092494964599
23 01 2018 14:50,240.596206665039,7.44249582290649,1228.32998471603,26.45871925354
23 01 2018 15:00,338.0703125,8.34522247314453,1733.45035416624,24.0053405761718
23 01 2018 15:10,357.772888183593,8.42412376403808,1781.41562300697,23.5849609375
23 01 2018 15:20,440.974914550781,8.98663997650146,2135.38179865759,23.542179107666
23 01 2018 15:30,435.666809082031,8.93618583679199,2102.93656836208,22.750389099121
23 01 2018 15:40,371.244995117187,8.47029685974121,1809.70887995458,22.5830898284912
23 01 2018 15:50,314.267913818359,7.68491601943969,1355.05679034121,24.2301998138427
23 01 2018 16:00,102.829696655273,6.42799186706542,778.110661421739,28.2556896209716
23 01 2018 16:10,0,6.46745491027832,793.319177373873,29.0559101104736
23 01 2018 16:20,274.614501953125,7.64093685150146,1331.5735235054,26.7710494995117
23 01 2018 16:30,352.457000732421,7.99770021438598,1528.6799794709,27.9567604064941
23 01 2018 16:40,371.73941040039,7.98017501831054,1518.66424284325,26.1997299194335
23 01 2018 16:50,388.75048828125,8.20776653289794,1651.1253588808,23.0599994659423
23 01 2018 17:00,336.581512451171,8.0542287826538,1561.20258524952,22.9574794769287
23 01 2018 17:10,295.278198242187,7.65851497650146,1340.9304393725,21.7911205291748
23 01 2018 17:20,318.232391357421,7.85369396209716,1447.35955185754,22.7313995361328
23 01 2018 17:30,198.98860168457,7.08461713790893,1054.53954253938,24.9845695495605
23 01 2018 17:40,302.170593261718,7.80627107620239,1421.0850308275,25.9766693115234
23 01 2018 17:50,152.800399780273,6.41222810745239,772.083329066145,25.9822196960449
23 01 2018 18:00,210.67430114746,6.92209386825561,981.30034689515,26.6361408233642
23 01 2018 18:10,338.853790283203,7.96156311035156,1508.06285389775,26.6808891296386
23 01 2018 18:20,448.997985839843,8.65271759033203,1922.9701945539,25.5891990661621
23 01 2018 18:30,487.1953125,8.80916309356689,2021.76818646441,25.8840503692626
23 01 2018 18:40,362.515197753906,7.71479082107543,1371.14615134187,26.9060592651367
23 01 2018 18:50,413.906707763671,8.02532482147216,1544.53239436451,26.7714099884033
23 01 2018 19:00,517.039672851562,8.93250846862792,2100.57607468664,27.7739295959472
23 01 2018 19:10,563.60888671875,8.80669498443603,2020.1989676307,26.7794799804687
23 01 2018 19:20,698.687377929687,9.42684364318847,2421.97530473956,27.1741008758544
23 01 2018 19:30,772.543029785156,10.0518703460693,2823.93409330071,28.086009979248
23 01 2018 19:40,660.190673828125,9.44023418426513,2430.75935878519,28.8698501586914
23 01 2018 19:50,785.366577148437,10.0294599533081,2810.28375780181,28.0434207916259
23 01 2018 20:00,723.63427734375,9.80108737945556,2662.0905540621,27.9496097564697
23 01 2018 20:10,824.304870605468,10.3873901367187,3010.37880045145,27.8680400848388
23 01 2018 20:20,775.194091796875,10.2846403121948,2956.75608446169,28.0909690856933
23 01 2018 20:30,577.198974609375,8.69956684112548,1952.40767105981,33.3779602050781
23 01 2018 20:40,534.490112304687,8.64382553100585,1917.39813768683,33.4317283630371
23 01 2018 20:50,633.010681152343,9.34467220306396,2368.1272701934,32.5856018066406
23 01 2018 21:00,539.300476074218,8.562912940979,1866.92938099435,32.6596488952636
23 01 2018 21:10,849.400329589843,10.1403503417968,2876.3254053948,34.1865997314453
23 01 2018 21:20,803.519714355468,9.37858390808105,2390.33740339406,32.3554611206054
23 01 2018 21:30,633.208923339843,8.70477867126464,1955.69065268873,32.3210296630859
23 01 2018 21:40,595.684387207031,8.35916423797607,1741.88956773048,33.3318290710449
23 01 2018 21:50,518.3076171875,8.11302852630615,1595.37256469854,31.768440246582
23 01 2018 22:00,632.474487304687,8.75986194610595,1990.48417174084,32.8297080993652
23 01 2018 22:10,628.722778320312,8.77611637115478,2000.78391201669,33.0503387451171
23 01 2018 22:20,488.480712890625,7.7799367904663,1406.60719798062,32.1112899780273
23 01 2018 22:30,731.173828125,9.1736192703247,2256.46369771133,32.6204299926757
23 01 2018 22:40,838.256103515625,9.43118953704833,2424.82592351175,31.6317806243896
23 01 2018 22:50,669.626403808593,8.55506134033203,1862.05513508027,26.1836204528808
23 01 2018 23:00,503.593505859375,7.87082910537719,1456.91629113141,26.6082096099853
23 01 2018 23:10,966.931213378906,10.0196695327758,2804.27144708339,26.197919845581
23 01 2018 23:20,808.718017578125,9.52660274505615,2460.8252002132,26.2977695465087
23 01 2018 23:30,752.469177246093,9.16701507568359,2252.16736168179,26.7817401885986
23 01 2018 23:40,861.844116210937,9.53034400939941,2463.74733262389,26.2579803466796
23 01 2018 23:50,721.272094726562,8.47133922576904,1810.34944765072,26.8295402526855
24 01 2018 00:00,802.475280761718,8.97261428833007,2126.35159733819,26.8401699066162
24 01 2018 00:10,893.031311035156,9.07787609100341,2194.31090431509,26.7779903411865
24 01 2018 00:20,1141.15905761718,10.2191095352172,2920.98358640321,27.0370998382568
24 01 2018 00:30,981.346130371093,9.45510864257812,2440.51932669609,28.0406799316406
24 01 2018 00:40,1009.81701660156,9.29978466033935,2338.76077036094,25.9002609252929
24 01 2018 00:50,884.019226074218,9.66652297973632,2566.69949477875,26.4694309234619
24 01 2018 01:00,0,9.16872215270996,2253.27777296274,32.1967506408691
24 01 2018 01:10,0,8.31889152526855,1717.55530216628,29.5102596282958
24 01 2018 01:20,0,8.13870429992675,1610.39909828238,29.457139968872
24 01 2018 01:30,0,7.38186120986938,1197.59921644087,24.4573593139648
24 01 2018 01:40,0,7.1418490409851,1081.1434844852,24.1265106201171
24 01 2018 01:50,0,7.44168996810913,1227.91794984611,21.8302097320556
24 01 2018 02:00,0,7.77460193634033,1403.68418598706,20.1931495666503
24 01 2018 02:10,0,8.06457042694091,1567.1875493894,22.2722702026367
24 01 2018 02:20,0,7.99549722671508,1527.41919623029,22.4332599639892
24 01 2018 02:30,0,8.22618675231933,1662.0617849137,25.5354099273681
24 01 2018 02:40,0,8.99109077453613,2138.24905779996,26.883430480957
24 01 2018 02:50,0,8.34066867828369,1730.69729701032,28.6911697387695
24 01 2018 03:00,0,9.36453914642333,2381.13658337197,27.2192401885986
24 01 2018 03:10,217.568298339843,9.70313930511474,2593.2694024755,29.3891792297363
24 01 2018 03:20,0,9.17793369293212,2259.27111209085,28.4191398620605
24 01 2018 03:30,0,9.69645977020263,2588.45708258769,34.0411186218261
24 01 2018 03:40,0,9.66735458374023,2567.30808919248,27.2804203033447
24 01 2018 03:50,0,9.49782085418701,2468.55785424986,26.86323928833
24 01 2018 04:00,91.6498870849609,9.94071388244628,2754.6851764261,28.4211902618408
24 01 2018 04:10,1.35959994792938,10.0114498138427,2799.20064948408,24.3016891479492
24 01 2018 04:20,0,8.8663682937622,2058.22626724226,27.3048191070556
24 01 2018 04:30,0,9.15191745758056,2242.35049027078,28.0863990783691
24 01 2018 04:40,0,9.0782880783081,2194.57770324674,23.9822597503662
24 01 2018 04:50,0,9.20424270629882,2276.40184465552,23.2677593231201
24 01 2018 05:00,0,9.3525161743164,2373.26285751463,25.6904697418212
24 01 2018 05:10,0,9.44371032714843,2433.04002488671,27.4129695892333
24 01 2018 05:20,0,9.24344635009765,2301.96295976474,29.2136192321777
24 01 2018 05:30,0,10.3461198806762,2989.19802370894,27.6039199829101
24 01 2018 05:40,0,9.43661212921142,2428.38311311097,30.2320194244384
24 01 2018 05:50,0,9.82372283935546,2677.53589596416,31.6428909301757
24 01 2018 06:00,183.951507568359,10.6258897781372,3123.72009427491,29.8219108581542
24 01 2018 06:10,0,9.88589191436767,2719.08722090713,31.4454898834228
24 01 2018 06:20,0,9.7310733795166,2613.22875508032,30.7003803253173
24 01 2018 06:30,0,8.80933284759521,2021.87612743679,27.3082103729248
24 01 2018 06:40,0,8.86226844787597,2055.60792085893,30.2987594604492
24 01 2018 06:50,0,8.1890115737915,1640.0218144755,39.8387718200683
24 01 2018 07:00,0,10.1374998092651,2874.67448639275,23.2947006225585
24 01 2018 07:10,0,9.56850814819335,2493.26642344629,26.7639999389648
24 01 2018 07:20,0,9.3486042022705,2370.7014838494,28.4936904907226
24 01 2018 07:30,0,9.19191455841064,2268.37215798232,29.8633193969726
24 01 2018 07:40,0,9.55949783325195,2486.34449037945,25.697769165039
24 01 2018 07:50,0,9.04095077514648,2170.42310925509,26.5679092407226
24 01 2018 08:00,0,9.74486541748046,2622.98511100466,27.855390548706
24 01 2018 08:10,0,9.51362991333007,2450.65327813802,22.8550300598144
24 01 2018 08:20,0,10.1290798187255,2869.78370020902,31.1316604614257
24 01 2018 08:30,0,9.20896434783935,2279.47827973634,27.4565696716308
24 01 2018 08:40,0,10.2243003845214,2923.86267961918,29.0469207763671
24 01 2018 08:50,0,10.2815103530883,2955.07565744729,39.5597686767578
24 01 2018 09:00,0,10.6934003829956,3153.09840436408,39.5785293579101
24 01 2018 09:10,0,10.4660902023315,3049.46542922689,37.2020301818847
24 01 2018 09:20,0,9.81623554229736,2672.44577565947,40.3970489501953
24 01 2018 09:30,0,8.19656753540039,1644.49132425651,45.4286994934082
24 01 2018 09:40,0,10.771240234375,3185.54960846875,35.7031707763671
24 01 2018 09:50,0,10.2225503921508,2922.89293003664,33.2882690429687
24 01 2018 10:00,0,10.1501598358154,2881.98807956704,35.9637107849121
24 01 2018 10:10,0,9.90150070190429,2729.32130434401,28.3251209259033
24 01 2018 10:20,0,9.85037040710449,2695.50143215246,30.6079406738281
24 01 2018 10:30,0,9.30855846405029,2344.49768520121,31.5580806732177
24 01 2018 10:40,0,9.55111217498779,2479.87619991442,32.9094810485839
24 01 2018 10:50,0,10.8173503875732,3204.06879404482,31.8354206085205
24 01 2018 11:00,0,10.2699604034423,2948.85033339452,28.1982307434082
24 01 2018 11:10,0,9.82175636291503,2676.20081843725,39.5304794311523
24 01 2018 11:20,0,9.63161754608154,2540.93678469889,30.8393402099609
24 01 2018 11:30,0,9.7932424545288,2656.69772378883,29.1685009002685
24 01 2018 11:40,0,9.47032356262207,2450.50517861423,29.78782081604
24 01 2018 11:50,0,9.29473876953125,2335.46214377796,23.2333393096923
24 01 2018 12:00,0,9.95378017425537,2763.02732776104,23.1127109527587
24 01 2018 12:10,0,9.6454963684082,2551.23141698258,22.1421909332275
24 01 2018 12:20,0,9.68559455871582,2580.59628798643,21.3208599090576
24 01 2018 12:30,0,10.6611099243164,3139.19130615491,19.7860603332519
24 01 2018 12:40,0,9.13583946228027,2231.90374564113,24.0254592895507
24 01 2018 12:50,0,9.9806900024414,2780.03701941652,23.9108009338378
24 01 2018 13:00,0,10.3877401351928,3010.55639868545,37.5746383666992
24 01 2018 13:10,0,10.4523801803588,3042.7779782295,35.2499809265136
24 01 2018 13:20,0,10.8634700775146,3222.07715090318,41.1167907714843
24 01 2018 13:30,0,10.005539894104,2795.54174329475,38.3237991333007
24 01 2018 13:40,0,9.54247188568115,2473.18497370985,37.181541442871
24 01 2018 13:50,0,10.8602199554443,3220.82477699327,40.507999420166
24 01 2018 14:00,0,10.5831899642944,3104.53526583103,26.2701301574707
24 01 2018 14:10,0,11.0458297729492,3288.38416598562,24.2584991455078
24 01 2018 14:20,0,10.1163501739501,2862.34910084614,28.9134101867675
24 01 2018 14:30,0,9.56574153900146,2491.14415176297,27.2039699554443
24 01 2018 14:40,0,10.3823699951171,3007.82771177187,26.3994903564453
24 01 2018 14:50,0,11.1125202178955,3310.73932005357,28.0311794281005
24 01 2018 15:00,0,11.6822299957275,3463.64794083094,40.3428115844726
24 01 2018 15:10,0,10.807559967041,3200.17995108888,41.5527191162109
24 01 2018 15:20,0,11.0610904693603,3293.58733842795,46.0798797607421
24 01 2018 15:30,0,10.1546602249145,2884.57636300446,40.9702606201171
24 01 2018 15:40,0,9.81623172760009,2672.44317755645,44.3452911376953
24 01 2018 15:50,0,9.66874122619628,2568.32234351125,35.5110702514648
24 01 2018 16:00,0,9.80475807189941,2664.60683960582,47.2207794189453
24 01 2018 16:10,0,9.81652545928955,2672.64321734867,46.1589698791503
24 01 2018 16:20,0,10.6792697906494,3147.04497921393,43.9618797302246
24 01 2018 16:30,0,10.5197801589965,3075.16694873119,34.1530418395996
24 01 2018 16:40,0,8.96812152862548,2123.46073877024,36.17818069458
24 01 2018 16:50,0,10.0222301483154,2805.84680469471,28.1900596618652
24 01 2018 17:00,0,10.4154996871948,3024.53444741824,35.5889816284179
24 01 2018 17:10,0,12.3264904022216,3563.8329478135,38.7329597473144
24 01 2018 17:20,0,10.8781099319458,3227.68715080681,32.1640815734863
24 01 2018 17:30,0,11.4451103210449,3407.95818379912,29.145580291748
24 01 2018 17:40,0,10.1753196716308,2896.38065735052,30.4193096160888
24 01 2018 17:50,0,9.62811374664306,2538.32713709978,30.5967998504638
24 01 2018 18:00,0,9.76545333862304,2637.42871106384,28.4072895050048
24 01 2018 18:10,0,10.2292699813842,2926.61168279191,41.316551208496
24 01 2018 18:20,0,9.72862434387207,2611.48955594195,41.2442207336425
24 01 2018 18:30,0,11.1722402572631,3329.92425454292,40.2632217407226
24 01 2018 18:40,0,11.8071403503417,3488.72256179914,43.6105194091796
24 01 2018 18:50,0,10.6257600784301,3123.66253372013,40.0780906677246
24 01 2018 19:00,0,10.3274097442626,2979.43830840671,42.1389999389648
24 01 2018 19:10,0,9.52526569366455,2459.77965656466,42.3831100463867
24 01 2018 19:20,0,9.63425731658935,2542.90004660415,42.5284690856933
24 01 2018 19:30,0,9.04023838043212,2169.96273631936,42.087791442871
24 01 2018 19:40,0,9.73503684997558,2616.03910690219,43.5104789733886
24 01 2018 19:50,0,10.0927200317382,2848.41822928497,47.1132888793945
24 01 2018 20:00,0,8.83742523193359,2039.7596331002,38.8508911132812
24 01 2018 20:10,0,9.4642629623413,2446.5271999051,34.2068710327148
24 01 2018 20:20,0,10.2201795578002,2921.5777165499,33.8207817077636
24 01 2018 20:30,0,10.8038301467895,3198.69231669415,32.6781196594238
24 01 2018 20:40,0,11.5171604156494,3426.03180980682,46.4029083251953
24 01 2018 20:50,0,9.49435997009277,2466.28532911732,40.4111785888671
24 01 2018 21:00,0,10.3435297012329,2987.85279440492,35.2741889953613
24 01 2018 21:10,0,10.5583295822143,3093.14719015918,39.1127815246582
24 01 2018 21:20,0,9.00568103790283,2147.65389168718,38.1265983581542
24 01 2018 21:30,0,10.3521795272827,2992.33778669354,36.5946311950683
24 01 2018 21:40,0,9.60988426208496,2524.67986250267,36.4192810058593
24 01 2018 21:50,0,10.0942096710205,2849.30143583423,38.5540199279785
24 01 2018 22:00,0,10.09321975708,2848.71459153221,42.2422904968261
24 01 2018 22:10,0,9.95968627929687,2766.78023579094,37.53662109375
24 01 2018 22:20,0,9.4935712814331,2465.76746530772,31.6485691070556
24 01 2018 22:30,0,9.37800979614257,2389.96123651207,30.8760509490966
24 01 2018 22:40,0,10.3021097183227,2966.0836706446,34.6241798400878
24 01 2018 22:50,0,10.1728296279907,2894.96463407499,39.202709197998
24 01 2018 23:00,0,10.0406303405761,2817.10715243321,31.1014804840087
24 01 2018 23:10,0,10.3264398574829,2978.92969687101,34.2880897521972
24 01 2018 23:20,0,8.63050937652587,1909.06309664162,39.4661407470703
24 01 2018 23:30,0,10.0915298461914,2847.71208323779,36.8819999694824
24 01 2018 23:40,0,10.1811895370483,2899.71142309455,33.5321502685546
24 01 2018 23:50,0,10.0798501968383,2840.75954385962,32.1688995361328
25 01 2018 00:00,0,11.6355104446411,3453.52732029574,36.8984718322753
25 01 2018 00:10,0,10.4547595977783,3043.94226173884,37.7106399536132
25 01 2018 00:20,0,10.5410995483398,3085.15927361834,32.9462585449218
25 01 2018 00:30,0,10.7919301986694,3193.92341747975,37.0497398376464
25 01 2018 00:40,0,10.3116102218627,2971.11982272718,39.1445693969726
25 01 2018 00:50,0,10.6534795761108,3135.86639136874,35.9960594177246
25 01 2018 01:00,0,11.5626096725463,3436.90945638568,38.6883392333984
25 01 2018 01:10,0,10.8089504241943,3200.73366900815,39.8543891906738
25 01 2018 01:20,0,11.2187900543212,3344.34158490449,39.0647888183593
25 01 2018 01:30,0,10.9965496063232,3271.22241558049,38.3620491027832
25 01 2018 01:40,0,10.2261800765991,2924.90330546196,35.1565513610839
25 01 2018 01:50,0,11.2489500045776,3353.43514335425,37.5273895263671
25 01 2018 02:00,0,11.8900098800659,3503.80105252819,36.7096481323242
25 01 2018 02:10,0,11.2259101867675,3346.50583973325,24.116039276123
25 01 2018 02:20,0,10.5284099578857,3079.22621781543,34.1116218566894
25 01 2018 02:30,0,9.67978858947753,2576.37903649197,40.280101776123
25 01 2018 02:40,0,8.29368209838867,1702.39156260365,38.174690246582
25 01 2018 02:50,0,9.46402740478515,2446.37259521071,36.13618850708
25 01 2018 03:00,0,8.81276607513427,2024.05952573497,32.060791015625
25 01 2018 03:10,0,7.83756113052368,1438.39224521543,41.9893608093261
25 01 2018 03:20,0,8.7545576095581,1987.12619108157,49.6284408569335
25 01 2018 03:30,0,8.60843658447265,1895.27190587776,47.395881652832
25 01 2018 03:40,0,9.20430946350097,2276.44533684241,50.7997283935546
25 01 2018 03:50,0,8.44555473327636,1794.52777643712,48.955940246582
25 01 2018 04:00,0,7.84544515609741,1442.77081521767,45.3971405029296
25 01 2018 04:10,0,8.31337356567382,1714.23161348327,39.7973709106445
25 01 2018 04:20,0,8.10063362121582,1588.14131379929,33.4495506286621
25 01 2018 04:30,0,10.407859802246,3020.70866034027,41.7643318176269
25 01 2018 04:40,0,9.70124530792236,2591.90641881654,36.6374397277832
25 01 2018 04:50,0,10.8217000961303,3205.78909148189,37.0829696655273
25 01 2018 05:00,0,9.54078769683837,2471.8775601988,37.1239585876464
25 01 2018 05:10,0,11.0276899337768,3282.13107065883,35.1790618896484
25 01 2018 05:20,0,11.0471401214599,3288.83298824426,37.06734085083
25 01 2018 05:30,0,11.2453203201293,3352.35098012438,35.977180480957
25 01 2018 05:40,0,10.3805704116821,3006.91151256044,31.3361701965332
25 01 2018 05:50,0,10.8183603286743,3204.46863076465,33.7476692199707
25 01 2018 06:00,0,10.3145599365234,2972.67822694029,40.6558189392089
25 01 2018 06:10,0,9.31561279296875,2349.11142230945,47.3547286987304
25 01 2018 06:20,0,10.2963695526123,2963.02839057269,46.1001205444335
25 01 2018 06:30,0,9.04083728790283,2170.34976878819,46.8607215881347
25 01 2018 06:40,0,8.97866439819335,2130.2458608331,45.1738014221191
25 01 2018 06:50,0,9.68390941619873,2579.37346180662,41.2681999206542
25 01 2018 07:00,0,9.08889293670654,2201.44733677369,40.2995796203613
25 01 2018 07:10,0,9.96140193939208,2767.86833853749,36.5931816101074
25 01 2018 07:20,0,10.2013101577758,2911.05127209091,30.5350399017333
25 01 2018 07:30,0,9.72397232055664,2608.180251472,32.464298248291
25 01 2018 07:40,0,9.87541770935058,2712.17532351981,33.1087188720703
25 01 2018 07:50,0,10.6164798736572,3119.53275538981,32.7548904418945
25 01 2018 08:00,0,10.8939599990844,3233.70354715425,35.0141983032226
25 01 2018 08:10,0,11.3526802062988,3383.25182918766,39.7412681579589
25 01 2018 08:20,0,9.57037830352783,2494.69946819293,30.7720298767089
25 01 2018 08:30,0,8.67859554290771,1939.21400345722,31.8885192871093
